,c_dest,c_cit,weight,scaled,gdp_diff,dest_gdp,cit_gdp
471,Germany,Poland,580096,0.007182298148946439,25600.0,36300.0,10700.0
472,Germany,Portugal,118734,0.0014700721749796696,19700.0,36300.0,16600.0
473,Germany,Romania,260542,0.0032258286978755295,28700.0,36300.0,7600.0
474,Germany,Slovakia,39396,0.00048777067567418826,22300.0,36300.0,14000.0
475,Germany,Slovenia,23713,0.0002935959496462084,18100.0,36300.0,18200.0
476,Germany,Spain,130230,0.0016124067187798137,14000.0,36300.0,22300.0
477,Germany,Sweden,16805,0.0002080664586431296,-8400.0,36300.0,44700.0
478,Germany,Switzerland,37407,0.00046314442240187733,-29000.0,36300.0,65300.0
479,Germany,United Kingdom,94375,0.0011684779550398903,900.0,36300.0,35400.0
512,Hungary,Austria,3917,0.0003965632534587919,-28300.0,10700.0,39000.0
513,Hungary,Belgium,848,8.585285650575837e-05,-25100.0,10700.0,35800.0
514,Hungary,Bulgaria,638,6.4592125531455e-05,4800.0,10700.0,5900.0
515,Hungary,Croatia,650,6.580702444427233e-05,400.0,10700.0,10300.0
516,Hungary,Cyprus,179,1.812224211619192e-05,-10000.0,10700.0,20700.0
517,Hungary,Czechia,469,4.7482299175944195e-05,-4200.0,10700.0,14900.0
518,Hungary,Denmark,277,2.8043916570866825e-05,-36400.0,10700.0,47100.0
519,Hungary,Estonia,110,1.1136573367492241e-05,-4500.0,10700.0,15200.0
520,Hungary,Finland,414,4.191401249219807e-05,-26900.0,10700.0,37600.0
521,Hungary,France,2254,0.00022819851245752283,-21700.0,10700.0,32400.0
522,Hungary,Germany,18669,0.0018900789836155695,-25600.0,10700.0,36300.0
523,Hungary,Greece,444,4.495125977424141e-05,-5700.0,10700.0,16400.0
525,Hungary,Iceland,110,1.1136573367492241e-05,-30200.0,10700.0,40900.0
526,Hungary,Ireland,444,4.495125977424141e-05,-31300.0,10700.0,42000.0
527,Hungary,Italy,2323,0.00023518418120622252,-16000.0,10700.0,26700.0
528,Hungary,Latvia,119,1.2047747552105243e-05,-1100.0,10700.0,11800.0
529,Hungary,Liechtenstein,4,4.049663042724451e-07,-122500.0,10700.0,133200.0
530,Hungary,Lithuania,149,1.508499483414858e-05,-1800.0,10700.0,12500.0
531,Hungary,Luxembourg,27,2.7335225538390045e-06,-78500.0,10700.0,89200.0
532,Hungary,Malta,43,4.353387770928785e-06,-8900.0,10700.0,19600.0
533,Hungary,Netherlands,2395,0.00024247357468312652,-29100.0,10700.0,39800.0
534,Hungary,Norway,1010,0.0001022539918287924,-62600.0,10700.0,73300.0
535,Hungary,Poland,1863,0.00018861305621489132,0.0,10700.0,10700.0
536,Hungary,Portugal,367,3.715565841699684e-05,-5900.0,10700.0,16600.0
